analysis_set,template,condition,layer,mean_final_token_entity_attention,mean_final_token_entity_contribution_norm
unseen_confirmatory,dialogue,full_intermediate_bottleneck,34,0.031097137878194105,67.03589505927508
unseen_confirmatory,dialogue,full_intermediate_bottleneck,35,0.020108193202420722,10.676158816315407
unseen_confirmatory,dialogue,early_5_7,0,0.011110766076071317,0.12774613967468573
unseen_confirmatory,dialogue,early_5_7,1,0.007312389152925895,0.08682295450464238
unseen_confirmatory,dialogue,early_5_7,2,0.011274149446466635,0.17881362815929014
unseen_confirmatory,dialogue,early_5_7,3,0.015453672253115232,0.6213555095154185
unseen_confirmatory,dialogue,early_5_7,4,0.005877686799828743,0.1407570689050264
unseen_confirmatory,dialogue,early_5_7,5,0.0028762535522367026,0.10562409841737082
unseen_confirmatory,dialogue,early_5_7,6,0.003311959298349224,0.07313913761010003
unseen_confirmatory,dialogue,early_5_7,7,0.0008565154336771906,0.03385418356764455
unseen_confirmatory,dialogue,early_5_7,8,0.0013716072426177561,0.09175777773177901
unseen_confirmatory,dialogue,early_5_7,9,0.003368550110175166,0.4037472397782082
unseen_confirmatory,dialogue,early_5_7,10,0.005597603872829918,0.8605884389821873
unseen_confirmatory,dialogue,early_5_7,11,0.0023769430435793258,0.17499015644885774
unseen_confirmatory,dialogue,early_5_7,12,0.0008402415882893513,0.05795917296132376
unseen_confirmatory,dialogue,early_5_7,13,0.0021692641082133144,0.1614262283194897
unseen_confirmatory,dialogue,early_5_7,14,0.004172254501311325,0.43609487958425697
unseen_confirmatory,dialogue,early_5_7,15,0.003372792677065834,0.22034067599925883
unseen_confirmatory,dialogue,early_5_7,16,0.006538622858284345,0.5582805343492087
unseen_confirmatory,dialogue,early_5_7,17,0.0044063338793294375,0.2587797421052359
unseen_confirmatory,dialogue,early_5_7,18,0.0035290984598632773,0.21830733464814203
unseen_confirmatory,dialogue,early_5_7,19,0.0037494972036869892,0.286332308033178
unseen_confirmatory,dialogue,early_5_7,20,0.007422424251820112,0.5774355749058169
unseen_confirmatory,dialogue,early_5_7,21,0.014743081294000149,1.4108449791579745
unseen_confirmatory,dialogue,early_5_7,22,0.019754055884753374,2.8677780448004255
unseen_confirmatory,dialogue,early_5_7,23,0.03406493444818744,7.005699258904125
unseen_confirmatory,dialogue,early_5_7,24,0.08388278756810483,23.23107205435287
unseen_confirmatory,dialogue,early_5_7,25,0.026414228917294464,16.79563449427139
unseen_confirmatory,dialogue,early_5_7,26,0.02907957012093691,11.601039453994396
unseen_confirmatory,dialogue,early_5_7,27,0.04355827848925147,15.672326270924058
unseen_confirmatory,dialogue,early_5_7,28,0.04001787656831533,13.04518572951472
unseen_confirmatory,dialogue,early_5_7,29,0.05753547026840753,35.547939677571144
unseen_confirmatory,dialogue,early_5_7,30,0.037947520765281004,40.57110560217569
unseen_confirmatory,dialogue,early_5_7,31,0.06208328287615333,55.47197991748189
unseen_confirmatory,dialogue,early_5_7,32,0.03317722655442912,64.69049729857333
unseen_confirmatory,dialogue,early_5_7,33,0.05964461820156768,83.35183409757393
unseen_confirmatory,dialogue,early_5_7,34,0.033509780609503735,71.86899489025737
unseen_confirmatory,dialogue,early_5_7,35,0.019758212753723182,10.693759025529374
unseen_confirmatory,dialogue,middle_12_14,0,0.011110766076071317,0.12774613967468573
unseen_confirmatory,dialogue,middle_12_14,1,0.007312389152925895,0.08682295450464238
unseen_confirmatory,dialogue,middle_12_14,2,0.011274149446466635,0.17881362815929014
unseen_confirmatory,dialogue,middle_12_14,3,0.015453672253115232,0.6213555095154185
unseen_confirmatory,dialogue,middle_12_14,4,0.005877686799828743,0.1407570689050264
unseen_confirmatory,dialogue,middle_12_14,5,0.0028762535522367026,0.10562409841737082
unseen_confirmatory,dialogue,middle_12_14,6,0.003321023882626621,0.07322561714884847
unseen_confirmatory,dialogue,middle_12_14,7,0.0008596115133746766,0.0339733200407652
unseen_confirmatory,dialogue,middle_12_14,8,0.0013962852887722643,0.09346064448703167
unseen_confirmatory,dialogue,middle_12_14,9,0.0035160864462404576,0.4269755898520004
unseen_confirmatory,dialogue,middle_12_14,10,0.005695936968550086,0.8708838182826375
unseen_confirmatory,dialogue,middle_12_14,11,0.0024615875600977953,0.1803321873899116
unseen_confirmatory,dialogue,middle_12_14,12,0.0008763417809373201,0.06133437602845735
unseen_confirmatory,dialogue,middle_12_14,13,0.00229477277567047,0.16904296418435352
unseen_confirmatory,dialogue,middle_12_14,14,0.004255654108927174,0.4391617346988168
unseen_confirmatory,dialogue,middle_12_14,15,0.0033875763684316257,0.21588250518191693
unseen_confirmatory,dialogue,middle_12_14,16,0.0064542541756879455,0.5507815960188245
unseen_confirmatory,dialogue,middle_12_14,17,0.003967706428781195,0.23336971568506817
unseen_confirmatory,dialogue,middle_12_14,18,0.003210906167433402,0.18898759810470564
unseen_confirmatory,dialogue,middle_12_14,19,0.0035410130127105687,0.2718991262968196
unseen_confirmatory,dialogue,middle_12_14,20,0.00708978291165062,0.54356222547764
unseen_confirmatory,dialogue,middle_12_14,21,0.01328113762835084,1.2587431009945482
unseen_confirmatory,dialogue,middle_12_14,22,0.02013435077766866,2.887172275850939
unseen_confirmatory,dialogue,middle_12_14,23,0.033006133132635854,6.683671032273492
unseen_confirmatory,dialogue,middle_12_14,24,0.08608760630581962,23.950113019277882
unseen_confirmatory,dialogue,middle_12_14,25,0.02711294185868356,17.08822722213213
unseen_confirmatory,dialogue,middle_12_14,26,0.029398609851595273,11.950327249460441
unseen_confirmatory,dialogue,middle_12_14,27,0.04275117896843788,15.313053779823836
unseen_confirmatory,dialogue,middle_12_14,28,0.03942679871566767,12.49641413189644
unseen_confirmatory,dialogue,middle_12_14,29,0.05549814155715149,34.101615295853726
unseen_confirmatory,dialogue,middle_12_14,30,0.037306876896425735,39.56555519547573
unseen_confirmatory,dialogue,middle_12_14,31,0.06080424590686033,53.54653793157533
unseen_confirmatory,dialogue,middle_12_14,32,0.0325672495135561,63.02468328697737
unseen_confirmatory,dialogue,middle_12_14,33,0.0584416507288467,81.52245920757915
unseen_confirmatory,dialogue,middle_12_14,34,0.03307211906974052,70.62569607135862
unseen_confirmatory,dialogue,middle_12_14,35,0.019802313422524306,10.57597362163455
unseen_confirmatory,dialogue,later_middle_19_21,0,0.011110766076071317,0.12774613967468573
unseen_confirmatory,dialogue,later_middle_19_21,1,0.007312389152925895,0.08682295450464238
unseen_confirmatory,dialogue,later_middle_19_21,2,0.011274149446466635,0.17881362815929014
unseen_confirmatory,dialogue,later_middle_19_21,3,0.015453672253115232,0.6213555095154185
unseen_confirmatory,dialogue,later_middle_19_21,4,0.005877686799828743,0.1407570689050264
unseen_confirmatory,dialogue,later_middle_19_21,5,0.0028762535522367026,0.10562409841737082
unseen_confirmatory,dialogue,later_middle_19_21,6,0.003321023882626621,0.07322561714884847
unseen_confirmatory,dialogue,later_middle_19_21,7,0.0008596115133746766,0.0339733200407652
unseen_confirmatory,dialogue,later_middle_19_21,8,0.0013962852887722643,0.09346064448703167
unseen_confirmatory,dialogue,later_middle_19_21,9,0.0035160864462404576,0.4269755898520004
unseen_confirmatory,dialogue,later_middle_19_21,10,0.005695936968550086,0.8708838182826375
unseen_confirmatory,dialogue,later_middle_19_21,11,0.0024615875600977953,0.1803321873899116
unseen_confirmatory,dialogue,later_middle_19_21,12,0.0008763417809373201,0.06133437602845735
unseen_confirmatory,dialogue,later_middle_19_21,13,0.00230523920381106,0.16924474280067656
unseen_confirmatory,dialogue,later_middle_19_21,14,0.004256945910192159,0.43795143449029256
unseen_confirmatory,dialogue,later_middle_19_21,15,0.003455320490946517,0.22355441723105518
unseen_confirmatory,dialogue,later_middle_19_21,16,0.006599938645850607,0.5586468788773514
unseen_confirmatory,dialogue,later_middle_19_21,17,0.0046337707892742525,0.27073721479364604
unseen_confirmatory,dialogue,later_middle_19_21,18,0.0036817048283748675,0.22615142608451289
unseen_confirmatory,dialogue,later_middle_19_21,19,0.00393724130861851,0.2977662302207115
unseen_confirmatory,dialogue,later_middle_19_21,20,0.00745140844928967,0.5727259558300639
unseen_confirmatory,dialogue,later_middle_19_21,21,0.014733815954884428,1.3582322964834612
unseen_confirmatory,dialogue,later_middle_19_21,22,0.019591630125136743,2.8328515641218006
unseen_confirmatory,dialogue,later_middle_19_21,23,0.04638739507428782,10.079245281773945
unseen_confirmatory,dialogue,later_middle_19_21,24,0.09912554503873337,27.037066720252813
unseen_confirmatory,dialogue,later_middle_19_21,25,0.030592240263209787,20.652384286703064
unseen_confirmatory,dialogue,later_middle_19_21,26,0.031790407071279926,13.031035894571348
unseen_confirmatory,dialogue,later_middle_19_21,27,0.04342799893645353,15.30984053500863
unseen_confirmatory,dialogue,later_middle_19_21,28,0.04476102739355938,15.622182374776797
unseen_confirmatory,dialogue,later_middle_19_21,29,0.06346569563327141,38.141646274300506
unseen_confirmatory,dialogue,later_middle_19_21,30,0.039112188268539516,41.29436366502629
unseen_confirmatory,dialogue,later_middle_19_21,31,0.06815190136779187,59.83171316634777
unseen_confirmatory,dialogue,later_middle_19_21,32,0.036613787762647454,70.9678877342579
unseen_confirmatory,dialogue,later_middle_19_21,33,0.06505912958189498,89.84846576424532
unseen_confirmatory,dialogue,later_middle_19_21,34,0.035874133409802306,74.84190277720607
unseen_confirmatory,dialogue,later_middle_19_21,35,0.019245343558966767,10.24243184577587
unseen_confirmatory,dialogue,sparse_union,0,0.011110766076071317,0.12774613967468573
unseen_confirmatory,dialogue,sparse_union,1,0.007312389152925895,0.08682295450464238
unseen_confirmatory,dialogue,sparse_union,2,0.011274149446466635,0.17881362815929014
unseen_confirmatory,dialogue,sparse_union,3,0.015453672253115232,0.6213555095154185
unseen_confirmatory,dialogue,sparse_union,4,0.005877686799828743,0.1407570689050264
unseen_confirmatory,dialogue,sparse_union,5,0.0028762535522367026,0.10562409841737082
unseen_confirmatory,dialogue,sparse_union,6,0.003311959298349224,0.07313913761010003
unseen_confirmatory,dialogue,sparse_union,7,0.0008565154336771906,0.03385418356764455
unseen_confirmatory,dialogue,sparse_union,8,0.0013716072426177561,0.09175777773177901
unseen_confirmatory,dialogue,sparse_union,9,0.003368550110175166,0.4037472397782082
unseen_confirmatory,dialogue,sparse_union,10,0.005597603872829918,0.8605884389821873
unseen_confirmatory,dialogue,sparse_union,11,0.0023769430435793258,0.17499015644885774
unseen_confirmatory,dialogue,sparse_union,12,0.0008402415882893513,0.05795917296132376
unseen_confirmatory,dialogue,sparse_union,13,0.0021605951854347274,0.16132170455746872
unseen_confirmatory,dialogue,sparse_union,14,0.004162655683061065,0.4370099545218224
unseen_confirmatory,dialogue,sparse_union,15,0.0033098909364969926,0.21308747852264448
unseen_confirmatory,dialogue,sparse_union,16,0.006395020237907247,0.5501669456445893
unseen_confirmatory,dialogue,sparse_union,17,0.003760980397156916,0.2224133217404055
unseen_confirmatory,dialogue,sparse_union,18,0.003030849150639179,0.17835073879118576
unseen_confirmatory,dialogue,sparse_union,19,0.0033118725445684654,0.25657002861763156
unseen_confirmatory,dialogue,sparse_union,20,0.006660058399998085,0.5162788033485413
unseen_confirmatory,dialogue,sparse_union,21,0.013052276787104432,1.2690465890390927
unseen_confirmatory,dialogue,sparse_union,22,0.01774720276359382,2.543388015655584
unseen_confirmatory,dialogue,sparse_union,23,0.06106889187250027,13.358879560648008
unseen_confirmatory,dialogue,sparse_union,24,0.12154159105794374,34.68864564008491
unseen_confirmatory,dialogue,sparse_union,25,0.03421025574857066,26.281230216802552
unseen_confirmatory,dialogue,sparse_union,26,0.028410614922989245,10.00291085797687
unseen_confirmatory,dialogue,sparse_union,27,0.03996723524273135,12.985673726991166
unseen_confirmatory,dialogue,sparse_union,28,0.05135687756850276,20.47199367367944
unseen_confirmatory,dialogue,sparse_union,29,0.07225435192501822,44.29654564968375
unseen_confirmatory,dialogue,sparse_union,30,0.04266736203761295,46.110944925352584
unseen_confirmatory,dialogue,sparse_union,31,0.0824500865108052,74.8892488701399
unseen_confirmatory,dialogue,sparse_union,32,0.04847233990467219,95.46871062212212
unseen_confirmatory,dialogue,sparse_union,33,0.07972031091015007,106.95149656783703
unseen_confirmatory,dialogue,sparse_union,34,0.043827510417200795,90.17562282917112
unseen_confirmatory,dialogue,sparse_union,35,0.016556174721742093,8.761868418649186
unseen_confirmatory,dialogue,late_negative_30_32,0,0.011110766076071317,0.12774613967468573
unseen_confirmatory,dialogue,late_negative_30_32,1,0.007312389152925895,0.08682295450464238
unseen_confirmatory,dialogue,late_negative_30_32,2,0.011274149446466635,0.17881362815929014
unseen_confirmatory,dialogue,late_negative_30_32,3,0.015453672253115232,0.6213555095154185
unseen_confirmatory,dialogue,late_negative_30_32,4,0.005877686799828743,0.1407570689050264
unseen_confirmatory,dialogue,late_negative_30_32,5,0.0028762535522367026,0.10562409841737082
unseen_confirmatory,dialogue,late_negative_30_32,6,0.003321023882626621,0.07322561714884847
unseen_confirmatory,dialogue,late_negative_30_32,7,0.0008596115133746766,0.0339733200407652
unseen_confirmatory,dialogue,late_negative_30_32,8,0.0013962852887722643,0.09346064448703167
unseen_confirmatory,dialogue,late_negative_30_32,9,0.0035160864462404576,0.4269755898520004
unseen_confirmatory,dialogue,late_negative_30_32,10,0.005695936968550086,0.8708838182826375
unseen_confirmatory,dialogue,late_negative_30_32,11,0.0024615875600977953,0.1803321873899116
unseen_confirmatory,dialogue,late_negative_30_32,12,0.0008763417809373201,0.06133437602845735
unseen_confirmatory,dialogue,late_negative_30_32,13,0.00230523920381106,0.16924474280067656
unseen_confirmatory,dialogue,late_negative_30_32,14,0.004256945910192159,0.43795143449029256
unseen_confirmatory,dialogue,late_negative_30_32,15,0.003455320490946517,0.22355441723105518
unseen_confirmatory,dialogue,late_negative_30_32,16,0.006599938645850607,0.5586468788773514
unseen_confirmatory,dialogue,late_negative_30_32,17,0.0046337707892742525,0.27073721479364604
unseen_confirmatory,dialogue,late_negative_30_32,18,0.0036817048283748675,0.22615142608451289
unseen_confirmatory,dialogue,late_negative_30_32,19,0.00393724130861851,0.2977662302207115
unseen_confirmatory,dialogue,late_negative_30_32,20,0.007601229962622097,0.5823020136287046
unseen_confirmatory,dialogue,late_negative_30_32,21,0.014827554717221362,1.3753972006745117
unseen_confirmatory,dialogue,late_negative_30_32,22,0.02081126670981216,3.0127537787653678
unseen_confirmatory,dialogue,late_negative_30_32,23,0.03192519802643463,6.576715630154277
